trial_id,label,phase,elapsed_ms,temp_c,humidity_pct,pressure_hpa,gas_ohm
orange_007,orange_peel,exposure,161911,22.78,50.892,1007.48,136061
orange_007,orange_peel,exposure,163280,22.772,51.052,1007.48,136715
orange_007,orange_peel,exposure,164649,22.764,51.186,1007.48,131653
orange_007,orange_peel,exposure,166018,22.757,51.218,1007.48,130645
orange_007,orange_peel,exposure,167387,22.749,51.236,1007.48,133716
orange_007,orange_peel,exposure,168756,22.743,51.254,1007.47,141241
orange_007,orange_peel,exposure,170125,22.734,51.305,1007.47,131551
orange_007,orange_peel,exposure,171494,22.725,51.42,1007.47,126576
orange_007,orange_peel,exposure,172863,22.719,51.432,1007.48,129653
orange_007,orange_peel,exposure,174232,22.711,51.237,1007.48,138490
orange_007,orange_peel,exposure,175601,22.704,50.914,1007.48,146831
orange_007,orange_peel,exposure,176970,22.697,50.559,1007.48,141828
orange_007,orange_peel,exposure,178339,22.689,50.34,1007.49,131450
orange_007,orange_peel,exposure,179708,22.683,50.301,1007.5,127712
orange_007,orange_peel,exposure,181077,22.677,50.358,1007.49,137931
orange_007,orange_peel,exposure,182446,22.671,50.312,1007.48,147976
orange_007,orange_peel,exposure,183815,22.669,50.26,1007.48,163735
orange_007,orange_peel,exposure,185184,22.67,50.479,1007.48,182271
orange_007,orange_peel,exposure,186553,22.668,50.948,1007.49,196243
orange_007,orange_peel,exposure,187922,22.663,51.58,1007.49,200863
orange_007,orange_peel,exposure,189291,22.657,52.24,1007.48,202411
orange_007,orange_peel,exposure,190660,22.65,52.967,1007.49,201693
orange_007,orange_peel,exposure,192029,22.643,53.716,1007.49,199571
orange_007,orange_peel,exposure,193398,22.635,54.41,1007.49,199221
orange_007,orange_peel,exposure,194767,22.627,55.02,1007.49,199571
orange_007,orange_peel,exposure,196136,22.618,55.566,1007.49,200391
orange_007,orange_peel,exposure,197505,22.61,56.088,1007.49,197264
orange_007,orange_peel,exposure,198874,22.603,56.544,1007.49,196131
orange_007,orange_peel,recovery,200243,22.595,56.908,1007.49,197036
orange_007,orange_peel,recovery,201612,22.587,57.16,1007.5,194787
orange_007,orange_peel,recovery,202981,22.579,57.359,1007.51,193572
orange_007,orange_peel,recovery,204350,22.571,57.584,1007.51,185843
orange_007,orange_peel,recovery,205719,22.563,57.556,1007.51,200509
orange_007,orange_peel,recovery,207088,22.556,56.717,1007.51,220309
orange_007,orange_peel,recovery,208457,22.551,55.478,1007.5,240997
orange_007,orange_peel,recovery,209826,22.548,54.208,1007.5,256384
orange_007,orange_peel,recovery,211195,22.547,53.071,1007.5,269331
orange_007,orange_peel,recovery,212564,22.546,52.07,1007.5,277657
orange_007,orange_peel,recovery,213933,22.545,51.184,1007.49,284602
orange_007,orange_peel,recovery,215302,22.544,50.399,1007.5,290909
orange_007,orange_peel,recovery,216671,22.543,49.681,1007.5,295441
orange_007,orange_peel,recovery,218040,22.542,49.004,1007.5,298542
orange_007,orange_peel,recovery,219409,22.543,48.431,1007.5,302243
orange_007,orange_peel,recovery,220778,22.545,47.956,1007.5,305216
orange_007,orange_peel,recovery,222147,22.549,47.564,1007.51,304943
orange_007,orange_peel,recovery,223516,22.552,47.255,1007.51,306862
orange_007,orange_peel,recovery,224885,22.554,46.991,1007.51,311057
orange_007,orange_peel,recovery,226254,22.557,46.745,1007.51,312480
orange_007,orange_peel,recovery,227623,22.56,46.545,1007.51,311625
orange_007,orange_peel,recovery,228992,22.563,46.363,1007.51,314206
orange_007,orange_peel,recovery,230361,22.566,46.225,1007.51,317126
orange_007,orange_peel,recovery,231730,22.568,46.1,1007.51,316244
orange_007,orange_peel,recovery,233099,22.57,45.975,1007.5,319800
orange_007,orange_peel,recovery,234468,22.574,45.844,1007.49,320701
orange_007,orange_peel,recovery,235837,22.577,45.719,1007.49,320701
orange_007,orange_peel,recovery,237206,22.579,45.657,1007.5,323130
orange_007,orange_peel,recovery,238575,22.583,45.564,1007.5,323436
orange_007,orange_peel,recovery,239944,22.588,45.514,1007.5,321911
orange_007,orange_peel,recovery,241313,22.593,45.502,1007.5,321608
orange_007,orange_peel,recovery,242682,22.599,45.491,1007.5,322519
orange_007,orange_peel,recovery,244051,22.604,45.485,1007.5,322824
orange_007,orange_peel,recovery,245420,22.609,45.46,1007.51,323130
orange_007,orange_peel,recovery,246789,22.613,45.405,1007.51,324358
orange_007,orange_peel,recovery,248158,22.616,45.324,1007.51,326530
orange_007,orange_peel,recovery,249527,22.62,45.25,1007.51,328099
orange_007,orange_peel,recovery,250896,22.624,45.188,1007.54,327784
orange_007,orange_peel,recovery,252265,22.63,45.157,1007.53,328099
orange_007,orange_peel,recovery,253634,22.635,45.164,1007.53,328731
orange_007,orange_peel,recovery,255003,22.64,45.158,1007.52,329366
orange_007,orange_peel,recovery,256372,22.645,45.159,1007.52,329048
orange_007,orange_peel,recovery,257741,22.651,45.147,1007.52,329684
orange_007,orange_peel,recovery,259110,22.654,45.148,1007.52,329366
orange_007,orange_peel,recovery,260479,22.66,45.111,1007.52,329366
orange_007,orange_peel,recovery,261848,22.663,45.086,1007.51,331284
orange_007,orange_peel,recovery,263217,22.664,45.049,1007.52,335847
orange_007,orange_peel,recovery,264586,22.667,44.962,1007.51,332251
orange_007,orange_peel,recovery,265955,22.668,44.894,1007.51,336842
orange_007,orange_peel,recovery,267324,22.671,44.851,1007.51,333876
orange_007,orange_peel,recovery,268693,22.673,44.807,1007.5,333876
orange_007,orange_peel,recovery,270062,22.675,44.745,1007.51,336178
orange_007,orange_peel,recovery,271431,22.677,44.702,1007.52,336842
orange_007,orange_peel,recovery,272800,22.679,44.69,1007.52,334859
orange_007,orange_peel,recovery,274169,22.679,44.677,1007.51,334859
orange_007,orange_peel,recovery,275538,22.68,44.671,1007.53,336178
orange_007,orange_peel,recovery,276907,22.681,44.677,1007.54,337174
orange_007,orange_peel,recovery,278276,22.681,44.671,1007.53,335517
orange_007,orange_peel,recovery,279645,22.683,44.659,1007.53,336842
orange_007,orange_peel,recovery,281014,22.682,44.64,1007.54,335847
orange_007,orange_peel,recovery,282383,22.682,44.603,1007.53,337508
orange_007,orange_peel,recovery,283752,22.682,44.553,1007.52,338512
